THI_RS16260	isoprenylcysteine carboxylmethyltransferase family protein	TINT_RS14900	isoprenylcysteine carboxylmethyltransferase family protein	BVH73_RS07275	isoprenylcysteine carboxylmethyltransferase family protein	GO970_RS07855	isoprenylcysteine carboxylmethyltransferase family protein	GO948_RS10745	isoprenylcysteine carboxylmethyltransferase family protein	TOC7_RS07875	isoprenylcysteine carboxylmethyltransferase family protein	GO985_RS04210	isoprenylcysteine carboxylmethyltransferase family protein	THIX_RS03030	isoprenylcysteine carboxylmethyltransferase family protein
THI_RS03535	FAD-binding protein	TINT_RS03045	FAD-binding protein	BVH73_RS04955	FAD-binding protein	GO970_RS13510	FAD-binding protein	GO948_RS05135	FAD-binding protein	TOC7_RS13570	FAD-binding protein	GO985_RS17175	FAD-binding protein	THIX_RS07950	FAD-binding protein
THI_RS06055	ATP-dependent chaperone ClpB	TINT_RS05235	ATP-dependent chaperone ClpB	BVH73_RS12935	ATP-dependent chaperone ClpB	GO970_RS03670	ATP-dependent chaperone ClpB	GO948_RS14935	ATP-dependent chaperone ClpB	TOC7_RS03645	ATP-dependent chaperone ClpB	GO985_RS08390	ATP-dependent chaperone ClpB	THIX_RS17285	ATP-dependent chaperone ClpB
THI_RS15505	helix-turn-helix transcriptional regulator	TINT_RS14065	helix-turn-helix transcriptional regulator	BVH73_RS06595	helix-turn-helix transcriptional regulator	GO970_RS07175	helix-turn-helix domain-containing protein	GO948_RS11425	helix-turn-helix domain-containing protein	TOC7_RS07190	helix-turn-helix domain-containing protein	GO985_RS04890	helix-turn-helix domain-containing protein	THIX_RS02485	helix-turn-helix transcriptional regulator
THI_RS15745	2-hydroxy-3-oxopropionate reductase	TINT_RS14290	2-hydroxy-3-oxopropionate reductase	BVH73_RS06870	2-hydroxy-3-oxopropionate reductase	GO970_RS07400	2-hydroxy-3-oxopropionate reductase	GO948_RS11200	2-hydroxy-3-oxopropionate reductase	TOC7_RS07415	2-hydroxy-3-oxopropionate reductase	GO985_RS04665	2-hydroxy-3-oxopropionate reductase	THIX_RS05220	2-hydroxy-3-oxopropionate reductase
THI_RS09995	hypothetical protein	TINT_RS08815	hypothetical protein	BVH73_RS13495	hypothetical protein	GO970_RS18025	hypothetical protein	GO948_RS00645	hypothetical protein	TOC7_RS18140	hypothetical protein	GO985_RS12670	hypothetical protein	THIX_RS12930	hypothetical protein
THI_RS11540	DNA helicase RecQ	TINT_RS10890	DNA helicase RecQ	BVH73_RS03445	DNA helicase RecQ	GO970_RS15650	DNA helicase RecQ	GO948_RS03025	DNA helicase RecQ	TOC7_RS15750	DNA helicase RecQ	GO985_RS15045	DNA helicase RecQ	THIX_RS18270	DNA helicase RecQ
THI_RS01235	DUF2844 domain-containing protein	TINT_RS01130	DUF2844 domain-containing protein	BVH73_RS09675	DUF2844 domain-containing protein	GO970_RS10590	DUF2844 domain-containing protein	GO948_RS08045	DUF2844 domain-containing protein	TOC7_RS10620	DUF2844 domain-containing protein	GO985_RS01470	DUF2844 domain-containing protein	THIX_RS02455	DUF2844 domain-containing protein
THI_RS03605	multidrug resistance protein mdtC (multidrug transporter mdtC)	TINT_RS03115	nodulation protein	BVH73_RS04860	multidrug transporter subunit MdtC	GO970_RS13590	multidrug transporter subunit MdtC	GO948_RS05055	multidrug transporter subunit MdtC	TOC7_RS13650	multidrug transporter subunit MdtC	GO985_RS17095	multidrug transporter subunit MdtC	THIX_RS08030	multidrug transporter subunit MdtC
THI_RS18495	phosphatase PAP2 family protein	TINT_RS10785	phosphatase PAP2 family protein	BVH73_RS03355	phosphatase PAP2 family protein	GO970_RS15760	phosphatase PAP2 family protein	GO948_RS02915	phosphatase PAP2 family protein	TOC7_RS15860	phosphatase PAP2 family protein	GO985_RS14935	phosphatase PAP2 family protein	THIX_RS08865	phosphatase PAP2 family protein
THI_RS14970	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	TINT_RS13555	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	BVH73_RS10010	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	GO970_RS06655	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	GO948_RS11945	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	TOC7_RS06655	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	GO985_RS05415	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	THIX_RS02475	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
THI_RS05765	exopolysaccharide Pel transporter PelG	TINT_RS05030	exopolysaccharide Pel transporter PelG	BVH73_RS13140	exopolysaccharide Pel transporter PelG	GO970_RS03865	exopolysaccharide Pel transporter PelG	GO948_RS14740	exopolysaccharide Pel transporter PelG	TOC7_RS03840	exopolysaccharide Pel transporter PelG	GO985_RS08195	exopolysaccharide Pel transporter PelG	THIX_RS10030	exopolysaccharide Pel transporter PelG
THI_RS06745	MinD/ParA family protein	TINT_RS05800	MinD/ParA family protein	BVH73_RS00705	MinD/ParA family protein	GO970_RS02275	MinD/ParA family protein	GO948_RS16315	MinD/ParA family protein	TOC7_RS02265	MinD/ParA family protein	GO985_RS09775	MinD/ParA family protein	THIX_RS00950	MinD/ParA family protein
THI_RS04795	GNAT family N-acetyltransferase	TINT_RS04080	GNAT family N-acetyltransferase	BVH73_RS03925	GNAT family N-acetyltransferase	GO970_RS04840	GNAT family N-acetyltransferase	GO948_RS13765	GNAT family N-acetyltransferase	TOC7_RS04815	GNAT family N-acetyltransferase	GO985_RS07220	GNAT family N-acetyltransferase	THIX_RS17590	GNAT family N-acetyltransferase
THI_RS06485	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	TINT_RS05650	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	BVH73_RS00935	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	GO970_RS02430	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	GO948_RS16155	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	TOC7_RS02425	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	GO985_RS09615	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	THIX_RS08280	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
THI_RS03970	thiol:disulfide oxidoreductase	TINT_RS03435	thiol:disulfide oxidoreductase	BVH73_RS04580	glutathione S-transferase	GO970_RS13920	glutathione S-transferase family protein	GO948_RS04725	glutathione S-transferase family protein	TOC7_RS13980	glutathione S-transferase family protein	GO985_RS16765	glutathione S-transferase family protein	THIX_RS18255	glutathione S-transferase family protein
THI_RS15865	elongation factor Tu	TINT_RS14410	elongation factor Tu	BVH73_RS06980	elongation factor Tu	GO970_RS07520	elongation factor Tu	GO948_RS09665	elongation factor Tu	TOC7_RS07535	elongation factor Tu	GO985_RS03110	elongation factor Tu	THIX_RS20660	elongation factor Tu
THI_RS10190	helix-turn-helix domain-containing protein	TINT_RS09010	helix-turn-helix domain-containing protein	-	-	-	-	-	-	-	-	-	-	THIX_RS23210	DNA-binding protein
THI_RS17580	ABC transporter ATP-binding protein	TINT_RS15975	ABC transporter ATP-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS11640	ATP-binding cassette domain-containing protein
THI_RS17070	restriction endonuclease	TINT_RS07655	restriction endonuclease	-	-	-	-	-	-	-	-	-	-	THIX_RS08360	restriction endonuclease
THI_RS04270	translesion DNA synthesis-associated protein ImuA	TINT_RS09470	translesion DNA synthesis-associated protein ImuA	-	-	-	-	-	-	-	-	-	-	THIX_RS00380	translesion DNA synthesis-associated protein ImuA
THI_RS00215	PepSY domain-containing protein	TINT_RS00230	PepSY domain-containing protein	-	-	-	-	-	-	-	-	-	-	THIX_RS03070	PepSY domain-containing protein
THI_RS04245	AAA family ATPase	TINT_RS09495	AAA family ATPase	-	-	-	-	-	-	-	-	-	-	THIX_RS06000	AAA family ATPase
THI_RS18005	hypothetical protein	TINT_RS02200	hypothetical protein	-	-	-	-	-	-	-	-	-	-	THIX_RS11985	transporter
THI_RS02350	HlyD family efflux transporter periplasmic adaptor subunit	TINT_RS02175	HlyD family efflux transporter periplasmic adaptor subunit	-	-	-	-	-	-	-	-	-	-	THIX_RS12010	HlyD family efflux transporter periplasmic adaptor subunit
THI_RS02355	ABC transporter ATP-binding protein	TINT_RS02180	ABC transporter ATP-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS12005	ABC transporter ATP-binding protein
THI_RS16400	phenylacetate--CoA ligase	TINT_RS15060	phenylacetate--CoA ligase	-	-	-	-	-	-	-	-	-	-	THIX_RS14485	AMP-binding protein
THI_RS09395	hypothetical protein	TINT_RS16860	hypothetical protein	-	-	-	-	-	-	-	-	-	-	THIX_RS18025	hypothetical protein
THI_RS17590	branched-chain amino acid ABC transporter permease	TINT_RS15985	branched-chain amino acid ABC transporter permease	-	-	-	-	-	-	-	-	-	-	THIX_RS10115	branched-chain amino acid ABC transporter permease
THI_RS03520	ABC transporter substrate-binding protein	TINT_RS03030	ABC transporter substrate-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS05680	ABC transporter substrate-binding protein
THI_RS04275	SOS response-associated peptidase	TINT_RS09465	SOS response-associated peptidase	-	-	-	-	-	-	-	-	-	-	THIX_RS00390	SOS response-associated peptidase
THI_RS02385	ABC transporter permease	TINT_RS02195	ABC transporter permease	-	-	-	-	-	-	-	-	-	-	THIX_RS11990	ABC transporter permease
THI_RS02165	IS3-like element ISThsp11 family transposase	TINT_RS05445	IS3 family transposase	-	-	-	-	-	-	-	-	-	-	THIX_RS10615	IS3 family transposase
THI_RS17085	hypothetical protein	TINT_RS07670	hypothetical protein	-	-	-	-	-	-	-	-	-	-	THIX_RS08375	hypothetical protein
THI_RS03365	O-antigen polymerase	TINT_RS02870	O-antigen polymerase	-	-	-	-	-	-	-	-	-	-	THIX_RS00110	O-antigen polymerase
THI_RS03565	LysR family transcriptional regulator	TINT_RS03075	LysR family transcriptional regulator	-	-	-	-	-	-	-	-	-	-	THIX_RS11570	LysR family transcriptional regulator
THI_RS04260	error-prone DNA polymerase	TINT_RS09480	error-prone DNA polymerase	-	-	-	-	-	-	-	-	-	-	THIX_RS00370	error-prone DNA polymerase
THI_RS01465	putative Spermidine synthase	TINT_RS01405	spermine synthase	-	-	-	-	-	-	-	-	-	-	THIX_RS09750	transferase
THI_RS17585	ABC transporter ATP-binding protein	TINT_RS15980	ABC transporter ATP-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS10120	ABC transporter ATP-binding protein
THI_RS17090	ATP-binding protein	TINT_RS07675	ATP-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS08380	ATP-binding protein
THI_RS04265	DNA polymerase Y family protein	TINT_RS09475	DNA polymerase Y family protein	-	-	-	-	-	-	-	-	-	-	THIX_RS00375	DNA polymerase Y family protein
THI_RS17075	DEAD/DEAH box helicase family protein	TINT_RS07660	type III restriction endonuclease subunit R	-	-	-	-	-	-	-	-	-	-	THIX_RS08365	DEAD/DEAH box helicase family protein
THI_RS04250	Replication protein (RepC)	TINT_RS09490	replication C family protein	-	-	-	-	-	-	-	-	-	-	THIX_RS05995	replication C family protein
THI_RS02360	ABC transporter ATP-binding protein	TINT_RS02185	ABC transporter ATP-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS12000	ABC transporter ATP-binding protein
THI_RS17600	branched-chain amino acid ABC transporter substrate-binding protein	TINT_RS15995	branched-chain amino acid ABC transporter substrate-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS11660	branched-chain amino acid ABC transporter substrate-binding protein
THI_RS00210	cytochrome b561 family protein	TINT_RS00225	cytochrome b561	-	-	-	-	-	-	-	-	-	-	THIX_RS03065	cytochrome B
THI_RS17595	branched-chain amino acid ABC transporter permease	TINT_RS15990	branched-chain amino acid ABC transporter permease	-	-	-	-	-	-	-	-	-	-	THIX_RS10110	branched-chain amino acid ABC transporter permease
THI_RS16435	hypothetical protein	TINT_RS15095	hypothetical protein	-	-	-	-	-	-	-	-	-	-	THIX_RS08700	hypothetical protein
THI_RS12580	single-stranded DNA-binding protein	TINT_RS05695	single-stranded DNA-binding protein	-	-	-	-	-	-	-	-	-	-	THIX_RS21485	single-stranded DNA-binding protein
-	-	TINT_RS02880	hypothetical protein	-	-	GO970_RS13315	hypothetical protein	-	-	TOC7_RS13375	hypothetical protein	-	-	-	-
THI_RS18885	hypothetical protein	-	-	-	-	-	-	GO948_RS02360	hypothetical protein	TOC7_RS16410	hypothetical protein	GO985_RS14385	hypothetical protein	THIX_RS23100	hypothetical protein
-	-	-	-	-	-	GO970_RS03390	MBL fold metallo-hydrolase	GO948_RS15215	MBL fold metallo-hydrolase	TOC7_RS03365	MBL fold metallo-hydrolase	GO985_RS08675	MBL fold metallo-hydrolase	THIX_RS00810	MBL fold metallo-hydrolase
-	-	-	-	-	-	GO970_RS05345	urea ABC transporter ATP-binding subunit UrtE	GO948_RS13265	urea ABC transporter ATP-binding subunit UrtE	TOC7_RS05320	urea ABC transporter ATP-binding subunit UrtE	GO985_RS06715	urea ABC transporter ATP-binding subunit UrtE	THIX_RS01160	urea ABC transporter ATP-binding subunit UrtE
-	-	-	-	-	-	GO970_RS13245	rhamnosyltransferase	GO948_RS05400	rhamnosyltransferase	TOC7_RS13305	rhamnosyltransferase	GO985_RS17440	rhamnosyltransferase	THIX_RS20870	glycosyltransferase family 2 protein
-	-	-	-	-	-	GO970_RS10355	universal stress protein	GO948_RS08280	universal stress protein	TOC7_RS10385	universal stress protein	GO985_RS01705	universal stress protein	THIX_RS01365	universal stress protein
-	-	-	-	-	-	GO970_RS12300	TetR/AcrR family transcriptional regulator	GO948_RS06330	TetR/AcrR family transcriptional regulator	TOC7_RS12355	TetR/AcrR family transcriptional regulator	GO985_RS18370	TetR/AcrR family transcriptional regulator	THIX_RS22735	TetR/AcrR family transcriptional regulator
-	-	-	-	-	-	GO970_RS13220	glycosyltransferase	GO948_RS05425	glycosyltransferase	TOC7_RS13280	glycosyltransferase	GO985_RS17465	glycosyltransferase	THIX_RS20845	glycosyltransferase
-	-	-	-	-	-	GO970_RS11960	argininosuccinate synthase	GO948_RS06670	argininosuccinate synthase	TOC7_RS12015	argininosuccinate synthase	GO985_RS00100	argininosuccinate synthase	THIX_RS22510	argininosuccinate synthase
-	-	-	-	-	-	GO970_RS19730	hypothetical protein	GO948_RS00910	hypothetical protein	TOC7_RS17875	hypothetical protein	GO985_RS12935	hypothetical protein	THIX_RS18490	hypothetical protein
-	-	-	-	-	-	GO970_RS13235	putative toxin-antitoxin system toxin component, PIN family	GO948_RS05410	putative toxin-antitoxin system toxin component, PIN family	TOC7_RS13295	putative toxin-antitoxin system toxin component, PIN family	GO985_RS17450	putative toxin-antitoxin system toxin component, PIN family	THIX_RS00120	putative toxin-antitoxin system toxin component, PIN family
-	-	-	-	-	-	GO970_RS19770	transporter	GO948_RS00870	transporter	TOC7_RS17915	transporter	GO985_RS12895	transporter	THIX_RS09390	transporter
-	-	-	-	-	-	GO970_RS11965	2OG-Fe dioxygenase family protein	GO948_RS06665	2OG-Fe dioxygenase family protein	TOC7_RS12020	2OG-Fe dioxygenase family protein	GO985_RS00095	2OG-Fe dioxygenase family protein	THIX_RS22515	2OG-Fe dioxygenase family protein
-	-	-	-	-	-	GO970_RS09215	IS21 family transposase	GO948_RS05240	IS21 family transposase	TOC7_RS09230	IS21 family transposase	GO985_RS01135	IS21 family transposase	THIX_RS21930	IS21 family transposase
-	-	-	-	-	-	GO970_RS13230	glycosyltransferase	GO948_RS05415	glycosyltransferase	TOC7_RS13290	glycosyltransferase	GO985_RS17455	glycosyltransferase	THIX_RS20850	glycosyltransferase
-	-	-	-	-	-	GO970_RS19685	putative addiction module antidote protein	GO948_RS00955	putative addiction module antidote protein	TOC7_RS17830	putative addiction module antidote protein	GO985_RS12980	putative addiction module antidote protein	THIX_RS05195	putative addiction module antidote protein
-	-	-	-	-	-	GO970_RS00130	hypothetical protein	GO948_RS18460	hypothetical protein	TOC7_RS00115	hypothetical protein	GO985_RS11915	hypothetical protein	THIX_RS15950	hypothetical protein
-	-	-	-	-	-	GO970_RS14230	DNA repair exonuclease	GO948_RS04445	DNA repair exonuclease	TOC7_RS14295	DNA repair exonuclease	GO985_RS16460	DNA repair exonuclease	THIX_RS05990	DNA repair exonuclease
-	-	-	-	-	-	GO970_RS11190	ATP-binding cassette domain-containing protein	GO948_RS07440	ATP-binding cassette domain-containing protein	TOC7_RS11245	ATP-binding cassette domain-containing protein	GO985_RS00870	ATP-binding cassette domain-containing protein	THIX_RS08615	ABC transporter ATP-binding protein
-	-	-	-	-	-	GO970_RS05340	urea ABC transporter ATP-binding protein UrtD	GO948_RS13270	urea ABC transporter ATP-binding protein UrtD	TOC7_RS05315	urea ABC transporter ATP-binding protein UrtD	GO985_RS06720	urea ABC transporter ATP-binding protein UrtD	THIX_RS01155	urea ABC transporter ATP-binding protein UrtD
-	-	-	-	-	-	GO970_RS12430	AAA family ATPase	GO948_RS06200	AAA family ATPase	TOC7_RS12485	AAA family ATPase	GO985_RS18240	AAA family ATPase	THIX_RS16955	AAA family ATPase
-	-	-	-	-	-	GO970_RS08115	hypothetical protein	GO948_RS10485	hypothetical protein	TOC7_RS08135	hypothetical protein	GO985_RS03950	hypothetical protein	THIX_RS10500	hypothetical protein
-	-	-	-	-	-	GO970_RS10565	histone H1	GO948_RS08070	histone H1	TOC7_RS10595	histone H1	GO985_RS01495	histone H1	THIX_RS01825	histone H1
-	-	-	-	-	-	GO970_RS03470	addiction module toxin, HicA family	GO948_RS15135	addiction module toxin, HicA family	TOC7_RS03445	addiction module toxin, HicA family	GO985_RS08595	addiction module toxin, HicA family	THIX_RS21660	type II toxin-antitoxin system HicA family toxin
-	-	-	-	-	-	GO970_RS00140	hypothetical protein	GO948_RS18450	hypothetical protein	TOC7_RS00125	hypothetical protein	GO985_RS11905	hypothetical protein	THIX_RS10975	hypothetical protein
-	-	-	-	-	-	GO970_RS05330	urea ABC transporter permease subunit UrtB	GO948_RS13280	urea ABC transporter permease subunit UrtB	TOC7_RS05305	urea ABC transporter permease subunit UrtB	GO985_RS06730	urea ABC transporter permease subunit UrtB	THIX_RS01145	urea ABC transporter permease subunit UrtB
-	-	-	-	-	-	GO970_RS12270	hypothetical protein	GO948_RS06360	hypothetical protein	TOC7_RS12325	hypothetical protein	GO985_RS18400	hypothetical protein	THIX_RS22710	acyl dehydratase
